# HEADER0:1281
# HEADER1:1792
# HEADER2:513
# HEADER3:770
# HEADER4:32772
68709091 16383 0
68798321 10982 0
68855232 16383 0
68877785 16383 0
68911950 16383 0
68928155 10957 0
68931526 16383 0
68969550 16383 0
69072490 10956 0
69149565 16383 0
69353244 16383 0
69448125 12929 0
69627938 16383 0
69709258 16383 0
70085361 10951 0
70293499 16383 0
70415327 16383 0
70450136 16383 0
70773004 11487 0
70977549 10986 0
71012888 13325 0
71054562 16383 0
71227794 16383 0
71239862 16383 0
71253646 16383 0
71287911 16383 0
71396799 16383 0
71488592 11042 0
71801526 16383 0
72159207 16383 0
72168806 10948 0
72190208 10948 0
72288935 10949 0
72463346 16383 0
72617072 16383 0
72783978 16383 0
72813958 16383 0
72848683 16383 0
72962817 10968 0
72982442 13981 0
73079809 16383 0
73121305 10968 0
73228152 16383 0
73380327 16383 0
73517050 10619 0
73571875 16383 0
73772664 13644 0
73913369 16383 0
73921622 16383 0
74022040 16383 0
74439617 16383 0
74545788 16383 0
74830031 16383 0
75037866 10022 0
75119171 16383 0
75332248 10928 0
75393443 16383 0
75450422 10927 0
75510517 16275 0
75733298 10943 0
75822815 16383 0
76154396 16383 0
76208172 10956 0
76227724 10930 0
76286628 16383 0
76343193 16383 0
76918889 10898 0
77209123 16383 0
77392167 10939 0
77419653 16383 0
77443913 16383 0
77459989 11832 0
77561487 11486 0
77674121 13927 0
77766874 10956 0
78279152 16383 0
78371693 16383 0
78505338 16383 0
78580006 10971 0
78590300 10955 0
78772482 16383 0
79090644 16383 0
79161614 16383 0
79228931 16383 0
79311448 14990 0
79983127 16383 0
80183088 13335 0
80263535 16383 0
80477539 16383 0
80531587 11007 0
80683868 16383 0
80981938 10939 0
81249938 10915 0
81308105 10958 0
81359463 16383 0
81376719 10934 0
81388799 16383 0
81511281 16383 0
81866802 10979 0
81893992 10950 0
82008093 10970 0
82146085 16383 0
82265471 16383 0
82313072 16383 0
82322627 10948 0
82353513 8168 0
82707052 10961 0
82758984 16383 0
82813416 10971 0
82842964 10935 0
82957813 14186 0
83140225 16383 0
83260001 16383 0
83297864 10952 0
83372951 16383 0
83492853 16383 0
83562311 16383 0
83610126 10966 0
83771406 16383 0
83815508 16383 0
83928888 16383 0
83933562 16383 0
83970711 16383 0
84015586 13541 0
84149980 16383 0
84197084 10967 0
84349214 16383 0
84351954 10476 0
84478982 16383 0
84669387 16383 0
84852387 16383 0
84866591 7766 0
84934396 16383 0
84951805 16383 0
85004418 16383 0
85039093 16383 0
85120777 14913 0
85165210 10632 0
85187887 16383 0
85385575 15701 0
85436611 10978 0
85510845 16383 0
85602715 16383 0
85855701 16383 0
85879169 16383 0
86066312 10953 0
86264648 10939 0
86460696 16383 0
86889323 16383 0
87016957 9605 0
87047953 16383 0
87105956 15664 0
87202556 16383 0
87253428 13661 0
87300750 16383 0
87573087 10946 0
87620414 16383 0
87637440 14018 0
87792300 10867 0
87811290 10905 0
87814260 16383 0
87991228 16383 0
88092254 10951 0
88198794 15213 0
88209437 10944 0
88264670 16383 0
88351294 15370 0
88425845 16383 0
88479037 10950 0
88502512 10990 0
88796335 16383 0
89162779 10970 0
89308764 16383 0
89440934 16383 0
89505904 12896 0
89626022 16383 0
89863111 16383 0
89987173 16383 0
90060050 10938 0
90287465 16383 0
90511896 16031 0
90870958 14283 0
91016545 16383 0
91257024 10926 0
91378622 14995 0
91578325 16383 0
91733492 16383 0
91743086 16383 0
91926570 12568 0
91938080 10962 0
91963064 16383 0
92115290 16383 0
92278306 10883 0
92311656 13909 0
92333321 10892 0
92366074 16383 0
92429052 16383 0
92526555 10971 0
92701549 16383 0
92864409 10945 0
93089413 16383 0
93110828 16383 0
93645471 16383 0
93785752 10965 0
93846964 16383 0
93880384 16383 0
94146619 10904 0
94397370 16383 0
94481848 10989 0
94488650 10999 0
94498143 10917 0
94519430 16383 0
94567956 16383 0
94584907 16383 0
94661577 10973 0
94973475 10971 0
95387377 15901 0
95481069 10928 0
95483869 16383 0
95591454 0 0
95611819 11986 0
95768760 11303 0
96043222 16383 0
96114300 14875 0
96139530 10967 0
96407731 16383 0
96542644 16383 0
96622003 10385 0
96938772 8854 0
96990447 16383 0
97018627 16383 0
97116794 0 0
97117043 0 0
97336275 16383 0
97363919 16383 0
97407964 10988 0
97455847 16383 0
97497637 13719 0
97517422 16383 0
97563596 16383 0
97616140 16383 0
97624266 13695 0
97766547 13901 0
97974504 16383 0
97977709 16383 0
98390280 16383 0
98501592 10938 0
98506823 16383 0
98658551 16383 0
98728573 16383 0
98854349 16383 0
98963211 16383 0
99022509 16383 0
99132728 16383 0
99325236 16383 0
99335479 16383 0
99504380 16383 0
99615077 16383 0
99662749 16383 0
99749261 10926 0
99760414 16383 0
99787169 16383 0
99897028 16383 0
99982083 16383 0
99991193 16383 0
100157031 16383 0
100261960 16383 0
100445172 16383 0
100594940 10787 0
100663281 16383 0
100902955 16383 0
100907389 11959 0
100923357 10931 0
101200305 9932 0
101479993 10954 0
101657551 16383 0
101737442 16383 0
101804076 16383 0
101911477 11010 0
102079541 10945 0
102142544 10963 0
102170853 16383 0
102258646 14261 0
102469206 16383 0
102538554 10949 0
102576113 10932 0
102586007 16383 0
102862401 10990 0
103505697 10901 0
103773193 13617 0
